scenario_id,scenario_type,seed,minute,data_classification,lel_ratio,h2s_ratio,co_ratio,oxygen_deficit_ratio,pressure_ratio,lel_slope,h2s_slope,co_slope,oxygen_slope,pressure_slope,gas_burden,max_sensor_ratio,mean_positive_slope,correlated_rise,ventilation_impaired,hot_work_active,confined_space_active,workers_in_zone,min_worker_distance_m,shift_handover,permit_overlap_count,isolation_active,stream_quality,hotwork_gas_interaction,worker_gas_interaction,confined_oxygen_interaction,barrier_gas_interaction,handover_permit_interaction,single_sensor_alarm,latent_risk,harmful_state,risk_within_horizon,event_minute
compound_hot_work-1026,compound_hot_work,1026,45,SIMULATED,0.75813834,0.62260735,0.62498836,0.37933064,0.82690708,-0.00303563,-0.00509992,-0.00828383,0.00626113,0.00052223,0.65199754,0.82690708,0.00135667,0.00000000,1.00000000,1.00000000,0.00000000,4.00000000,13.51887172,0.00000000,2.00000000,1.00000000,0.98041539,0.65199754,0.56385483,0.00000000,0.65199754,0.00000000,0,1.15480400,1,1,27
compound_hot_work-1026,compound_hot_work,1026,46,SIMULATED,0.76108237,0.63698652,0.63656085,0.37843772,0.81587665,0.00641452,0.00237853,-0.00650342,0.00665323,-0.00893071,0.65671958,0.81587665,0.00308926,0.00000000,1.00000000,1.00000000,0.00000000,4.00000000,13.18658980,0.00000000,2.00000000,1.00000000,0.97971157,0.65671958,0.57012066,0.00000000,0.65671958,0.00000000,0,1.21863400,1,1,27
compound_hot_work-1026,compound_hot_work,1026,47,SIMULATED,0.76675111,0.65153581,0.63088379,0.37857256,0.81996383,0.00263749,0.00632809,-0.00516001,0.00221758,-0.00601956,0.66122458,0.81996383,0.00223663,0.00000000,1.00000000,1.00000000,0.00000000,4.00000000,12.92636842,0.00000000,2.00000000,1.00000000,0.98369068,0.66122458,0.57575226,0.00000000,0.66122458,0.00000000,0,1.21637300,1,1,27
compound_confined_space-1026,compound_confined_space,1026,0,SIMULATED,0.12226579,0.13720455,0.20457776,0.08292322,0.52676587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18261367,0.52676587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.02179800,0,0,25
compound_confined_space-1026,compound_confined_space,1026,1,SIMULATED,0.13101125,0.14431810,0.20104846,0.07718926,0.52651144,0.00437273,0.00355678,-0.00176465,-0.00286698,-0.00012721,0.18539396,0.52651144,0.00158590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98700519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00238600,0,0,25
compound_confined_space-1026,compound_confined_space,1026,2,SIMULATED,0.13485767,0.14738852,0.20127171,0.06254979,0.51693801,0.00419729,0.00339466,-0.00110202,-0.00679114,-0.00327595,0.18384936,0.51693801,0.00151839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98915853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.03896200,0,0,25
compound_confined_space-1026,compound_confined_space,1026,3,SIMULATED,0.13351510,0.14185379,0.18864006,0.07476348,0.51182027,0.00374977,0.00154975,-0.00531257,-0.00271991,-0.00498187,0.18126847,0.51182027,0.00105990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98782705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00199300,0,0,25
compound_confined_space-1026,compound_confined_space,1026,4,SIMULATED,0.11221684,0.13105464,0.19391644,0.07604335,0.52341617,-0.00626480,-0.00442115,-0.00237734,-0.00038197,-0.00103176,0.17462325,0.52341617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98546166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01641600,0,0,25
compound_confined_space-1026,compound_confined_space,1026,5,SIMULATED,0.11472227,0.14308035,0.20403515,0.08168306,0.53701486,-0.00671180,-0.00143606,0.00092115,0.00637776,0.00669228,0.18242620,0.53701486,0.00279824,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98475769,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01249300,0,0,25
compound_confined_space-1026,compound_confined_space,1026,6,SIMULATED,0.12690479,0.14229494,0.19932467,0.09084327,0.52926000,-0.00220344,0.00014705,0.00356154,0.00535993,0.00581324,0.18583898,0.52926000,0.00297635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98813268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01810900,0,0,25
compound_confined_space-1026,compound_confined_space,1026,7,SIMULATED,0.14075125,0.15570472,0.21057375,0.10352033,0.52292239,0.00951147,0.00821669,0.00555243,0.00915899,-0.00016460,0.19651265,0.52292239,0.00648792,0.00389275,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98491309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01731400,0,0,25
compound_confined_space-1026,compound_confined_space,1026,8,SIMULATED,0.15128399,0.16047398,0.22278816,0.10160207,0.51670749,0.01218724,0.00579788,0.00625100,0.00663967,-0.00676912,0.20207825,0.51670749,0.00617516,0.00123503,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98316571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01439200,0,0,25
compound_confined_space-1026,compound_confined_space,1026,9,SIMULATED,0.15459335,0.16494051,0.23533157,0.10303435,0.50599229,0.00922952,0.00754852,0.01200230,0.00406369,-0.00775590,0.20532104,0.50599229,0.00656881,0.00262752,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98564422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00044800,0,0,25
compound_confined_space-1026,compound_confined_space,1026,10,SIMULATED,0.15620809,0.17388825,0.23336143,0.11556355,0.50480021,0.00515228,0.00606117,0.00759589,0.00401441,-0.00604073,0.20931326,0.50480021,0.00456475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98677141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00705200,0,0,25
compound_confined_space-1026,compound_confined_space,1026,11,SIMULATED,0.16788153,0.17563357,0.23440696,0.14943598,0.52268017,0.00553252,0.00505320,0.00387293,0.01594464,0.00199089,0.22118611,0.52268017,0.00647883,0.00129577,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98109665,0.00000000,0.00000000,0.00000000,0.22118611,0.00000000,0,0.04031800,0,0,25
compound_confined_space-1026,compound_confined_space,1026,12,SIMULATED,0.17607464,0.18276272,0.24192157,0.15956205,0.52381690,0.00716043,0.00594074,0.00219667,0.01884257,0.00594154,0.22848552,0.52381690,0.00801639,0.00160328,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98375531,0.00000000,0.00000000,0.00000000,0.22848552,0.00000000,0,-0.02319900,0,0,25
compound_confined_space-1026,compound_confined_space,1026,13,SIMULATED,0.18753469,0.18233055,0.23174839,0.19349193,0.53743021,0.01044220,0.00281410,-0.00053768,0.02597612,0.01087667,0.23728886,0.53743021,0.01002182,0.00601309,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98495455,0.00000000,0.00000000,0.00000000,0.23728886,0.00000000,0,0.02333300,0,1,25
compound_confined_space-1026,compound_confined_space,1026,14,SIMULATED,0.19295403,0.18762767,0.23977655,0.21470646,0.53810641,0.00835750,0.00399803,0.00178986,0.02175683,0.00514208,0.24510896,0.53810641,0.00820886,0.00328354,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98533167,0.00000000,0.00000000,0.00000000,0.24510896,0.00000000,0,-0.01352700,0,1,25
compound_confined_space-1026,compound_confined_space,1026,15,SIMULATED,0.20266244,0.20750427,0.24495911,0.22116261,0.53531659,0.00886260,0.00824719,0.00101251,0.02053352,0.00383323,0.25421957,0.53531659,0.00849781,0.00509869,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98354849,0.00000000,0.00000000,0.00000000,0.25421957,0.00000000,0,0.02013700,0,1,25
compound_confined_space-1026,compound_confined_space,1026,16,SIMULATED,0.21533154,0.22499105,0.25458033,0.23465064,0.56483669,0.00926562,0.01422017,0.00761065,0.01371957,0.00913549,0.26955309,0.56483669,0.01079030,0.00863224,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98091747,0.00000000,0.00000000,0.00000000,0.26955309,0.00000000,0,-0.00932600,0,1,25
compound_confined_space-1026,compound_confined_space,1026,17,SIMULATED,0.20494006,0.22483912,0.27905970,0.27851919,0.58203534,0.00399534,0.01240382,0.01309438,0.02127091,0.01464298,0.27968348,0.58203534,0.01308149,0.01046519,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98426614,0.00000000,0.00000000,0.00000000,0.27968348,0.00000000,0,-0.00153700,0,1,25
compound_confined_space-1026,compound_confined_space,1026,18,SIMULATED,0.21103416,0.26526056,0.30667122,0.32131991,0.61038752,0.00279057,0.01925210,0.02057070,0.03338577,0.02502364,0.30574676,0.61038752,0.02020456,0.01616365,1.00000000,0.00000000,1.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.99043741,0.00000000,0.00000000,0.00000000,0.30574676,0.00000000,0,-0.01221400,0,1,25
compound_confined_space-1026,compound_confined_space,1026,19,SIMULATED,0.23123352,0.29406272,0.32381949,0.38030278,0.60678329,0.00530066,0.02302389,0.02307972,0.04855071,0.01398220,0.33063847,0.60678329,0.02278744,0.01822995,1.00000000,0.00000000,1.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.98846022,0.00000000,0.00000000,0.00000000,0.33063847,0.00000000,0,-0.00007900,0,1,25
compound_confined_space-1026,compound_confined_space,1026,20,SIMULATED,0.24181624,0.31809665,0.33858529,0.43031524,0.63211284,0.01229206,0.03108584,0.01984187,0.05059868,0.01669250,0.35301179,0.63211284,0.02610219,0.02610219,1.00000000,0.00000000,1.00000000,0.00000000,120.00000000,0.00000000,1.00000000,0.00000000,0.98988932,0.00000000,0.00000000,0.00000000,0.35301179,0.00000000,0,0.00468900,0,1,25
compound_confined_space-1026,compound_confined_space,1026,21,SIMULATED,0.28341258,0.34756964,0.35207067,0.47061685,0.62903494,0.02412614,0.02743636,0.01513315,0.04976565,0.00621580,0.38131296,0.62903494,0.02453542,0.01962834,1.00000000,0.00000000,1.00000000,3.00000000,90.95432649,0.00000000,1.00000000,0.00000000,0.98735060,0.00000000,0.02586924,0.47061685,0.38131296,0.00000000,0,0.26601300,0,1,25
compound_confined_space-1026,compound_confined_space,1026,22,SIMULATED,0.29659120,0.34598658,0.36183978,0.51135574,0.63670508,0.02178589,0.01730795,0.01267343,0.04368432,0.00997393,0.39437892,0.63670508,0.02108511,0.02108511,1.00000000,0.00000000,1.00000000,3.00000000,85.35129951,0.00000000,1.00000000,0.00000000,0.99490080,0.00000000,0.04332854,0.51135574,0.39437892,0.00000000,0,0.33752400,0,1,25
compound_confined_space-1026,compound_confined_space,1026,23,SIMULATED,0.31240792,0.36737027,0.37992689,0.54869531,0.64372113,0.02353056,0.01642454,0.01378053,0.03946002,0.00386943,0.41421662,0.64372113,0.01941302,0.01553041,1.00000000,0.00000000,1.00000000,3.00000000,79.22560777,0.00000000,1.00000000,0.00000000,0.99130071,0.00000000,0.06453824,0.54869531,0.41421662,0.00000000,0,0.41643800,0,1,25
compound_confined_space-1026,compound_confined_space,1026,24,SIMULATED,0.34652369,0.39565311,0.40534765,0.57329665,0.64491653,0.02103704,0.01602782,0.01775899,0.03422660,0.00529386,0.44001129,0.64491653,0.01886886,0.01509509,1.00000000,0.00000000,1.00000000,3.00000000,72.71506210,0.00000000,1.00000000,0.00000000,0.99225219,0.00000000,0.09004261,0.57329665,0.44001129,0.00000000,0,0.43795500,0,1,25
compound_confined_space-1026,compound_confined_space,1026,25,SIMULATED,0.36669709,0.41105081,0.42642785,0.62134535,0.65596179,0.02336863,0.02168808,0.02152936,0.03666320,0.00641890,0.46266193,0.65596179,0.02193363,0.01754691,1.00000000,0.00000000,1.00000000,3.00000000,66.00000000,0.00000000,1.00000000,0.00000000,0.98776854,0.00000000,0.11797879,0.62134535,0.46266193,0.00000000,0,0.53612600,1,1,25
compound_confined_space-1026,compound_confined_space,1026,26,SIMULATED,0.37826578,0.44486951,0.43357237,0.66617383,0.66526481,0.02195262,0.02583308,0.01788183,0.03915951,0.00718122,0.48337896,0.66617383,0.02240165,0.01792132,1.00000000,0.00000000,1.00000000,3.00000000,59.28493790,0.00000000,1.00000000,0.00000000,0.98829223,0.00000000,0.14760603,0.66617383,0.48337896,0.00000000,0,0.61387300,1,1,25
compound_confined_space-1026,compound_confined_space,1026,27,SIMULATED,0.42236925,0.44875800,0.45040205,0.69800143,0.68243698,0.02528185,0.01770163,0.01501813,0.04156826,0.01250682,0.50852996,0.69800143,0.02241534,0.02241534,1.00000000,0.00000000,1.00000000,3.00000000,52.77439223,0.00000000,1.00000000,0.00000000,0.98943623,0.00000000,0.18011727,0.69800143,0.50852996,0.00000000,0,0.75163200,1,1,25
compound_confined_space-1026,compound_confined_space,1026,28,SIMULATED,0.41651487,0.47333329,0.45581189,0.69136739,0.69016551,0.01660593,0.02076083,0.00979468,0.02334068,0.01140124,0.51290287,0.69136739,0.01638067,0.01638067,1.00000000,0.00000000,1.00000000,3.00000000,46.64870049,0.00000000,1.00000000,0.00000000,0.99091694,0.00000000,0.20523026,0.69136739,0.51290287,0.00000000,0,0.75094500,1,1,25
compound_confined_space-1026,compound_confined_space,1026,29,SIMULATED,0.44228441,0.49072611,0.48157408,0.73022439,0.67768958,0.02133954,0.01528553,0.01600057,0.02135019,0.00414159,0.53433274,0.73022439,0.01562348,0.01249879,1.00000000,0.00000000,1.00000000,3.00000000,41.04567351,0.00000000,1.00000000,0.00000000,0.98529738,0.00000000,0.23625920,0.73022439,0.53433274,0.00000000,0,0.82601200,1,1,25
compound_confined_space-1026,compound_confined_space,1026,30,SIMULATED,0.44670167,0.50992769,0.48078310,0.77003107,0.68180469,0.00811081,0.02038990,0.01012702,0.02400988,-0.00021076,0.54669112,0.77003107,0.01252752,0.01002202,1.00000000,0.00000000,1.00000000,3.00000000,36.05161499,0.00000000,1.00000000,0.00000000,0.98398630,0.00000000,0.26220011,0.77003107,0.54669112,0.00000000,0,0.87984700,1,1,25
compound_confined_space-1026,compound_confined_space,1026,31,SIMULATED,0.44318764,0.50151550,0.49430199,0.79273256,0.70267976,0.00889092,0.00939407,0.01283003,0.03378839,0.00417142,0.55228659,0.79273256,0.01381497,0.01105197,1.00000000,0.00000000,1.00000000,3.00000000,31.70195657,0.00000000,1.00000000,0.00000000,0.99090741,0.00000000,0.28290070,0.79273256,0.55228659,0.00000000,0,0.94801600,1,1,25
compound_confined_space-1026,compound_confined_space,1026,32,SIMULATED,0.45371252,0.51174842,0.49932734,0.80060989,0.69973673,0.00380937,0.00700744,0.00591775,0.02346183,0.00734905,0.55971757,0.80060989,0.00950909,0.00190182,1.00000000,0.00000000,1.00000000,3.00000000,27.98909739,0.00000000,1.00000000,0.00000000,0.98641562,0.00000000,0.30229326,0.80060989,0.55971757,0.00000000,0,0.99232800,1,1,25
compound_confined_space-1026,compound_confined_space,1026,33,SIMULATED,0.46670246,0.52264565,0.50514376,0.80847528,0.70299211,0.00666693,0.00423932,0.00812022,0.01281474,0.00706247,0.56896781,0.80847528,0.00778074,0.00311229,1.00000000,0.00000000,1.00000000,3.00000000,24.87391558,0.00000000,1.00000000,0.00000000,0.99005987,0.00000000,0.32058243,0.80847528,0.56896781,0.00000000,0,1.00601700,1,1,25
compound_confined_space-1026,compound_confined_space,1026,34,SIMULATED,0.46979441,0.51558672,0.49764828,0.80411594,0.69934790,0.00886892,0.00469041,0.00111543,0.00379446,-0.00111062,0.56592028,0.80411594,0.00369384,0.00073877,1.00000000,0.00000000,1.00000000,3.00000000,22.29774221,0.00000000,1.00000000,0.00000000,0.98731226,0.00000000,0.32979963,0.80411594,0.56592028,0.00000000,0,1.02355500,1,1,25
compound_confined_space-1026,compound_confined_space,1026,35,SIMULATED,0.47510451,0.52019325,0.51862875,0.80310837,0.69359906,0.00713066,0.00281494,0.00643380,0.00083283,-0.00204589,0.57155836,0.80310837,0.00344245,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,20.19268344,0.00000000,1.00000000,0.00000000,0.98695448,0.00000000,0.34210904,0.80310837,0.57155836,0.00000000,0,0.99673500,1,1,25
compound_confined_space-1026,compound_confined_space,1026,36,SIMULATED,0.47317122,0.53958558,0.49628989,0.80945371,0.69440115,0.00215625,0.00564664,-0.00295129,0.00032614,-0.00286365,0.57229653,0.80945371,0.00162581,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,18.48935822,0.00000000,1.00000000,0.00000000,0.98405210,0.00000000,0.34986193,0.80945371,0.57229653,0.00000000,0,1.04653500,1,1,25
compound_confined_space-1026,compound_confined_space,1026,37,SIMULATED,0.46216712,0.53541789,0.50578692,0.81014615,0.69082896,-0.00254243,0.00661039,0.00271288,0.00201007,-0.00283965,0.56924992,0.81014615,0.00226667,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,17.12199430,0.00000000,1.00000000,0.00000000,0.98014465,0.00000000,0.35383724,0.81014615,0.56924992,0.00000000,0,1.05388500,1,1,25
compound_confined_space-1026,compound_confined_space,1026,38,SIMULATED,0.47336848,0.52854217,0.49721170,0.80327616,0.69100065,-0.00057868,0.00278298,-0.00713902,0.00005593,-0.00086614,0.56869956,0.80327616,0.00056778,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,16.03130383,0.00000000,1.00000000,0.00000000,0.97945131,0.00000000,0.35814720,0.80327616,0.56869956,0.00000000,0,1.01415800,1,1,25
compound_confined_space-1026,compound_confined_space,1026,39,SIMULATED,0.47199955,0.52169440,0.51206625,0.82206456,0.69847667,-0.00039056,-0.00596373,0.00525879,0.00420362,0.00135851,0.57333208,0.82206456,0.00216418,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,15.16572092,0.00000000,1.00000000,0.00000000,0.97920892,0.00000000,0.36478660,0.82206456,0.57333208,0.00000000,0,1.04169700,1,1,25
compound_confined_space-1026,compound_confined_space,1026,40,SIMULATED,0.45295098,0.51350807,0.50390651,0.81902273,0.70756988,-0.00307205,-0.00730328,-0.00062680,0.00295886,0.00558031,0.56457128,0.81902273,0.00170783,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,14.48155595,0.00000000,1.00000000,0.00000000,0.98383832,0.00000000,0.36210943,0.81902273,0.56457128,0.00000000,0,1.10415100,1,1,25
compound_confined_space-1026,compound_confined_space,1026,41,SIMULATED,0.47187990,0.53245256,0.50457236,0.83307551,0.71496883,-0.00049619,0.00130346,0.00245355,0.00993312,0.00798939,0.57805250,0.83307551,0.00433591,0.00086718,1.00000000,0.00000000,1.00000000,3.00000000,13.94251068,0.00000000,1.00000000,0.00000000,0.98649377,0.00000000,0.37309310,0.83307551,0.57805250,0.00000000,0,1.12720400,1,1,25
compound_confined_space-1026,compound_confined_space,1026,42,SIMULATED,0.48654240,0.52209985,0.49365514,0.82852811,0.70346176,0.00484762,0.00013515,-0.00613704,0.00215452,0.00166170,0.57639337,0.82852811,0.00175980,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,13.51887172,0.00000000,1.00000000,0.00000000,0.98296444,0.00000000,0.37385362,0.82852811,0.57639337,0.00000000,0,1.11709100,1,1,25
compound_confined_space-1026,compound_confined_space,1026,43,SIMULATED,0.48682138,0.53967624,0.50571875,0.82885728,0.71006848,0.01129013,0.00872272,0.00060408,0.00327818,0.00083286,0.58336637,0.82885728,0.00494560,0.00197824,1.00000000,0.00000000,1.00000000,3.00000000,13.18658980,0.00000000,1.00000000,0.00000000,0.97781823,0.00000000,0.37983018,0.82885728,0.58336637,0.00000000,0,1.11234300,1,1,25
compound_confined_space-1026,compound_confined_space,1026,44,SIMULATED,0.48233237,0.54122372,0.49601137,0.81959707,0.70066852,0.00348415,0.00292372,-0.00285366,-0.00449281,-0.00476677,0.57791338,0.81959707,0.00128158,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,12.92636842,0.00000000,1.00000000,0.00000000,0.97283852,0.00000000,0.37740762,0.81959707,0.57791338,0.00000000,0,1.09144000,1,1,25
compound_confined_space-1026,compound_confined_space,1026,45,SIMULATED,0.48407866,0.52736428,0.51552468,0.82145437,0.68969128,-0.00082125,0.00175481,0.00728985,-0.00235791,-0.00459016,0.57791541,0.82145437,0.00180893,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,12.72282790,0.00000000,1.00000000,0.00000000,0.97456248,0.00000000,0.37829117,0.82145437,0.57791541,0.00000000,0,1.10215500,1,1,25
compound_confined_space-1026,compound_confined_space,1026,46,SIMULATED,0.48573285,0.53990205,0.51886042,0.81690986,0.68640738,-0.00036284,0.00007527,0.00438055,-0.00398247,-0.00788703,0.58068230,0.81690986,0.00089117,0.00000000,1.00000000,0.00000000,1.00000000,3.00000000,12.56377357,0.00000000,1.00000000,0.00000000,0.97523046,0.00000000,0.38079502,0.81690986,0.58068230,0.00000000,0,1.08330300,1,1,25
compound_confined_space-1026,compound_confined_space,1026,47,SIMULATED,0.47336225,0.52434863,0.52013913,0.80957066,0.71517940,-0.00299004,-0.00562503,0.00804259,-0.00334214,0.00483696,0.57581049,0.80957066,0.00257591,0.00051518,1.00000000,0.00000000,1.00000000,3.00000000,12.43957487,0.00000000,1.00000000,0.00000000,0.97277848,0.00000000,0.37813659,0.80957066,0.57581049,0.00000000,0,1.08684200,1,1,25
compound_handover-1026,compound_handover,1026,0,SIMULATED,0.10893951,0.14667472,0.21816882,0.06636425,0.52778171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18035156,0.52778171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00578500,0,0,26
compound_handover-1026,compound_handover,1026,1,SIMULATED,0.11234647,0.13903109,0.20232414,0.05836002,0.52759085,0.00170348,-0.00382181,-0.00792234,-0.00400212,-0.00009543,0.17560456,0.52759085,0.00034070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98510479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.04290300,0,0,26
compound_handover-1026,compound_handover,1026,2,SIMULATED,0.12038108,0.16714718,0.21006582,0.08438078,0.51787000,0.00381386,0.00682415,-0.00270100,0.00600551,-0.00330390,0.18875150,0.51787000,0.00332870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98252260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00342600,0,0,26
compound_handover-1026,compound_handover,1026,3,SIMULATED,0.12007597,0.16683963,0.21243511,0.07316524,0.52894081,0.00371215,0.00672164,-0.00191124,0.00226700,0.00038637,0.18854669,0.52894081,0.00261743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98446263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01317400,0,0,26
compound_handover-1026,compound_handover,1026,4,SIMULATED,0.11928501,0.17053942,0.21052059,0.08753921,0.53113584,0.00231285,0.01050278,0.00273215,0.00972640,0.00118166,0.19132616,0.53113584,0.00529117,0.00211647,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97938191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01671800,0,0,26
compound_handover-1026,compound_handover,1026,5,SIMULATED,0.11399941,0.19515489,0.22618672,0.08468229,0.54289514,-0.00212723,0.00933590,0.00537363,0.00010050,0.00834171,0.19882408,0.54289514,0.00463035,0.00185214,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98921774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01243200,0,0,26
compound_handover-1026,compound_handover,1026,6,SIMULATED,0.11245279,0.17799488,0.20970116,0.08976208,0.53161633,-0.00254106,0.00371842,-0.00091132,0.00553228,0.00089184,0.19104587,0.53161633,0.00202851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98154959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.02140200,0,0,26
compound_handover-1026,compound_handover,1026,7,SIMULATED,0.12169642,0.16245820,0.21528338,0.06990917,0.53183769,0.00080380,-0.00269374,0.00158760,-0.00587668,0.00023395,0.18844066,0.53183769,0.00052507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98075804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00821300,0,0,26
compound_handover-1026,compound_handover,1026,8,SIMULATED,0.12160724,0.15058951,0.22271980,0.06622074,0.53719133,0.00253595,-0.01485513,-0.00115564,-0.00615385,-0.00190127,0.18719185,0.53719133,0.00050719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98341281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00214100,0,0,26
compound_handover-1026,compound_handover,1026,9,SIMULATED,0.12776554,0.16053929,0.21946112,0.06732642,0.54848861,0.00510425,-0.00581853,0.00325332,-0.00747855,0.00562409,0.19229748,0.54848861,0.00279633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98276265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00709600,0,0,26
compound_handover-1026,compound_handover,1026,10,SIMULATED,0.14255675,0.18606751,0.22168330,0.07587839,0.56918154,0.00695344,0.00786977,0.00213331,0.00198974,0.01244795,0.20689833,0.56918154,0.00627884,0.00125577,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98819955,0.00000000,0.00000000,0.00000000,0.20689833,0.00000000,0,0.02986200,0,0,26
compound_handover-1026,compound_handover,1026,11,SIMULATED,0.13661186,0.19408073,0.23362570,0.08403127,0.57080775,0.00500154,0.01449707,0.00363530,0.00593684,0.01120547,0.21040812,0.57080775,0.00805525,0.00322210,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98050995,0.00000000,0.00000000,0.00000000,0.21040812,0.00000000,0,-0.00395000,0,0,26
compound_handover-1026,compound_handover,1026,12,SIMULATED,0.15162265,0.19031094,0.23152147,0.06870123,0.57028315,0.00795237,0.00992388,0.00402012,0.00045827,0.00726484,0.21148769,0.57028315,0.00592390,0.00118478,1.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,1.00000000,0.98548289,0.00000000,0.00000000,0.00000000,0.21148769,0.00000000,0,-0.00813700,0,0,26
